Timestamp;left_eye_origin.x;left_eye_origin.y;left_eye_origin.z;left_eye_gaze.x;left_eye_gaze.y;left_eye_gaze.z;right_eye_origin.x;right_eye_origin.y;right_eye_origin.z;right_eye_gaze.x;right_eye_gaze.y;right_eye_gaze.z;combined_eye_origin.x;combined_eye_origin.y;combined_eye_origin.z;combined_eye_gaze.x;combined_eye_gaze.y;combined_eye_gaze.z;gaze_distance;Target_position.x;Target_position.y;Target_position.z;Target_rotation.x;Target_rotation.y;Target_rotation.z;Target_rotation.w;Main Camera_position.x;Main Camera_position.y;Main Camera_position.z;Main Camera_rotation.x;Main Camera_rotation.y;Main Camera_rotation.z;Main Camera_rotation.w;messages
60.46807;-0.03120479;0.002034653;-0.02552028;0.03227234;0.08804321;0.9955902;0.03127338;0.003734055;-0.02480672;0.03881836;0.08702087;0.9954376;0.008396287;0.003111801;-0.02506799;0.03642273;0.08740234;0.9954987;0;1.344321;2.604615;17.51666;0;1;0;0;0.257675;1.2909;3.730818;-0.009227708;0.02353581;-0.01445378;0.999576;
60.47903;-0.03120854;0.002039734;-0.0255441;0.03144836;0.08790588;0.9956207;0.03127162;0.003736817;-0.02480672;0.03736877;0.08747864;0.9954529;0.01051207;0.003172943;-0.02505173;0.03540039;0.08763123;0.9955139;0;1.344321;2.604615;17.51666;0;1;0;0;0.2577271;1.290895;3.730835;-0.009259854;0.02386247;-0.01448432;0.9995674;
60.49089;-0.03121231;0.00204483;-0.02556793;0.03379822;0.08784485;0.9955597;0.03126797;0.003736878;-0.02480672;0.03765869;0.08744812;0.9954529;0.01212239;0.003218384;-0.02503998;0.03648376;0.08757019;0.9954834;0;1.344321;2.604615;17.51666;0;1;0;0;0.2577681;1.290875;3.730792;-0.009164348;0.02410239;-0.01442371;0.9995635;
60.50246;-0.03121695;0.002058395;-0.02561089;0.03166199;0.0874939;0.9956512;0.03126322;0.003745377;-0.02480812;0.03829956;0.08633423;0.9955139;0.01388881;0.003276261;-0.02503134;0.03645325;0.08665466;0.9955597;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578196;1.290909;3.730791;-0.009139195;0.02449426;-0.01434783;0.9995553;
60.51385;-0.03121831;0.002058823;-0.02561726;0.0316925;0.08747864;0.9956512;0.03126018;0.00374556;-0.02480812;0.03842163;0.08651733;0.9954987;0.01328194;0.003260208;-0.02504094;0.03648376;0.08679199;0.9955444;0;1.344321;2.604615;17.51666;0;1;0;0;0.2579949;1.290906;3.730832;-0.009113472;0.02529047;-0.01421302;0.9995376;
60.52551;-0.03122182;0.002060165;-0.02562543;0.03070068;0.08743286;0.9956818;0.03125888;0.00374765;-0.02486844;0.03831482;0.08947754;0.9952393;0.008961838;0.003145447;-0.02513858;0.03559875;0.08874512;0.9954071;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580012;1.290868;3.730872;-0.009149935;0.02536354;-0.01418036;0.9995359;
60.53881;-0.03122394;0.002061081;-0.02562723;0.02992249;0.08717346;0.9957275;0.03125774;0.003751709;-0.02488133;0.03805542;0.0891571;0.995285;0.004754807;0.003034592;-0.02519772;0.03460693;0.08831787;0.9954834;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580429;1.290874;3.730884;-0.00922709;0.02558373;-0.0142134;0.999529;
60.55115;-0.03122884;0.002061081;-0.0256499;0.03031921;0.08613586;0.9958191;0.03125717;0.003752808;-0.02488652;0.03753662;0.08883667;0.9953308;-0.001855408;0.002856323;-0.02529106;0.03370667;0.08740234;0.9955902;0;1.344321;2.604615;17.51666;0;1;0;0;0.2581569;1.290891;3.730878;-0.009235572;0.0258299;-0.01415096;0.9995235;
60.56394;-0.03123038;0.002060165;-0.02563857;0.03042603;0.08683777;0.9957428;0.03125395;0.003754837;-0.024898;0.03710938;0.08901978;0.9953308;-0.004156052;0.002794464;-0.02531767;0.0333252;0.08778381;0.995575;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582279;1.290886;3.730915;-0.009345926;0.026087;-0.01413175;0.9995162;
60.5759;-0.03123863;0.002059235;-0.02562723;0.03132629;0.08322144;0.9960327;0.03124893;0.003758042;-0.02490671;0.03515625;0.08874512;0.9954224;-0.004699143;0.002780747;-0.02532121;0.03295898;0.08557129;0.9957733;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583101;1.290933;3.730901;-0.0095369;0.0262992;-0.01413219;0.9995087;
60.58676;-0.0312408;0.002059235;-0.02562723;0.02955627;0.0821228;0.99617;0.03124593;0.003762909;-0.02492146;0.0355835;0.08804321;0.9954681;-0.003603211;0.002812759;-0.02531506;0.03222656;0.08474731;0.9958801;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582853;1.290981;3.73091;-0.009776909;0.02659131;-0.01408271;0.9994994;
60.59833;-0.03124646;0.002059235;-0.02562723;0.03012085;0.0814209;0.9962158;0.03124089;0.003763657;-0.0249241;0.03605652;0.08670044;0.995575;-0.00248198;0.002843827;-0.02530356;0.03285217;0.08384705;0.9959259;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583;1.291026;3.730836;-0.009957042;0.02681177;-0.01408551;0.9994917;
60.60943;-0.03125598;0.00205809;-0.02562723;0.02870178;0.08174133;0.9962311;0.03123427;0.003766526;-0.02493964;0.03572083;0.08685303;0.995575;-0.002152023;0.00285376;-0.02530699;0.03196716;0.0841217;0.9959412;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583005;1.291072;3.730858;-0.01011954;0.02701802;-0.01397709;0.9994861;
60.62088;-0.03125961;0.002052139;-0.02562633;0.0284729;0.08222961;0.9962006;0.03123027;0.003766968;-0.02494272;0.03404236;0.08587646;0.9957123;-0.002299698;0.002846848;-0.02530953;0.03105164;0.08392334;0.9959869;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583227;1.291142;3.730862;-0.01031217;0.0271572;-0.01387168;0.9994818;
60.63341;-0.03126454;0.002049698;-0.02562402;0.02928162;0.08262634;0.9961395;0.03122542;0.003776871;-0.02496498;0.0340271;0.08494568;0.9957886;-0.002883652;0.002834122;-0.02532471;0.03143311;0.0836792;0.9959869;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583632;1.291189;3.730818;-0.01059873;0.02731728;-0.01374423;0.9994762;
60.64491;-0.03126797;0.002040543;-0.02559962;0.0276947;0.08305359;0.9961548;0.03122457;0.003781479;-0.02497562;0.03398132;0.08470154;0.9958191;-0.002478836;0.00284256;-0.02531216;0.03059387;0.08381653;0.9960022;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583835;1.291262;3.730824;-0.01089574;0.02751294;-0.0136079;0.9994695;
60.65709;-0.03127298;0.002027756;-0.02557843;0.02778625;0.08459473;0.9960175;0.03122366;0.003785523;-0.02499089;0.03404236;0.0846405;0.9958191;-0.001628189;0.002861542;-0.02529974;0.03076172;0.08460999;0.9959259;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584269;1.291276;3.730842;-0.01118966;0.02772822;-0.01361853;0.9994601;
60.66819;-0.03127809;0.002008713;-0.02552701;0.02462769;0.08607483;0.9959717;0.03121913;0.003786102;-0.02499536;0.03404236;0.08470154;0.9958191;0.001605286;0.002943894;-0.02524729;0.02958679;0.08535767;0.9958954;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584259;1.291335;3.730849;-0.01130148;0.02786411;-0.01354319;0.9994561;
60.6791;-0.03127944;0.002008469;-0.02552216;0.02435303;0.08590698;0.9960022;0.031217;0.003788864;-0.02500476;0.03086853;0.08448792;0.9959412;0.003464997;0.002998276;-0.02523451;0.02796936;0.08511353;0.9959717;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584508;1.291318;3.730845;-0.01148678;0.02809448;-0.01347007;0.9994485;
60.69147;-0.03128121;0.00200293;-0.0254995;0.02476501;0.08518982;0.996048;0.03121602;0.003788864;-0.02500543;0.03091431;0.08343506;0.9960327;0.005185898;0.003045029;-0.02521121;0.02835083;0.08416748;0.9960327;0;1.344321;2.604615;17.51666;0;1;0;0;0.258459;1.291328;3.730837;-0.01151653;0.02819996;-0.01336638;0.9994466;
60.70398;-0.03128461;0.001989197;-0.0254592;0.02435303;0.08392334;0.99617;0.03121477;0.003788864;-0.02501685;0.03091431;0.08322144;0.996048;0.008124802;0.003123993;-0.02518027;0.02848816;0.08348083;0.9960938;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584658;1.291336;3.730848;-0.01170122;0.02863309;-0.01308924;0.9994358;
60.71618;-0.03128917;0.001967972;-0.02541159;0.02253723;0.08145142;0.9964142;0.0312112;0.003788864;-0.02502339;0.02964783;0.08224487;0.99617;0.00910495;0.003144821;-0.02516071;0.02713013;0.08197021;0.9962616;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584476;1.291309;3.730848;-0.01149086;0.0284975;-0.01309163;0.999442;
60.72845;-0.03129211;0.001950897;-0.02537152;0.02238464;0.08099365;0.99646;0.03120903;0.003788864;-0.02502361;0.02786255;0.08041382;0.9963684;0.01056194;0.003181702;-0.02513854;0.02604675;0.08061218;0.9963989;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584388;1.291264;3.730857;-0.01136964;0.02860668;-0.01289949;0.9994429;
60.7396;-0.03129363;0.001936203;-0.0253385;0.02290344;0.08065796;0.9964752;0.03120796;0.003787811;-0.02503626;0.02694702;0.07797241;0.996582;0.01213065;0.003222641;-0.02512851;0.02571106;0.07879639;0.9965515;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584144;1.291216;3.730816;-0.01130949;0.02862809;-0.01268621;0.9994457;
60.75011;-0.03129593;0.001912582;-0.02529248;0.02099609;0.08189392;0.9964142;0.03120552;0.003784149;-0.02503966;0.026474;0.07865906;0.9965363;0.01529222;0.003307633;-0.02510402;0.02508545;0.07948303;0.9965057;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583966;1.291219;3.730813;-0.0112736;0.02868118;-0.01246037;0.9994474;
60.76234;-0.0312977;0.001897522;-0.02525594;0.02140808;0.0819397;0.9963989;0.03120497;0.003783386;-0.02504215;0.02648926;0.07928467;0.9964905;0.01653157;0.003340653;-0.02509233;0.02529907;0.07991028;0.9964752;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583708;1.291211;3.730817;-0.01117349;0.02867575;-0.01227375;0.999451;
60.77389;-0.03129828;0.0018918;-0.02524277;0.02088928;0.08244324;0.9963684;0.03120369;0.003783295;-0.02504263;0.02658081;0.07920837;0.9964905;0.0165961;0.003341217;-0.02508942;0.0252533;0.07995605;0.9964752;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583259;1.291166;3.730788;-0.01119385;0.02860686;-0.01220219;0.9994536;
60.78629;-0.03129936;0.001884522;-0.02523457;0.02050781;0.08229065;0.9963837;0.03120284;0.003782471;-0.02504427;0.02638245;0.07824707;0.996582;0.01325113;0.003237351;-0.02509892;0.02470398;0.07940674;0.996521;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582287;1.291188;3.730847;-0.01122987;0.02853631;-0.01204153;0.9994572;
60.79874;-0.03129987;0.001884125;-0.02522629;0.01934814;0.08180237;0.99646;0.03120284;0.003781571;-0.02504427;0.02629089;0.07849121;0.9965668;0.01066986;0.003158234;-0.02510405;0.02401733;0.07957458;0.9965363;0;1.344321;2.604615;17.51666;0;1;0;0;0.25815;1.291185;3.730857;-0.01120429;0.02839606;-0.01193712;0.9994627;
60.81001;-0.03130077;0.001881226;-0.02522196;0.01957703;0.08158875;0.99646;0.03120284;0.003780503;-0.0250445;0.02540588;0.07872009;0.9965668;0.005676117;0.003004837;-0.02511697;0.02302551;0.07989502;0.9965363;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580811;1.29116;3.730793;-0.01114596;0.02824943;-0.01179448;0.9994692;
60.82031;-0.03130139;0.001879288;-0.02522022;0.01968384;0.07977295;0.9966125;0.03120284;0.003780289;-0.02504427;0.02558899;0.07879639;0.9965515;0.00358992;0.002940476;-0.02512199;0.02297974;0.07923889;0.996582;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580177;1.291128;3.730788;-0.0111306;0.02809362;-0.01173025;0.9994745;
60.83226;-0.0313017;0.001877823;-0.02522022;0.01997375;0.0801239;0.996582;0.03120284;0.003779663;-0.0250441;0.02557373;0.07798767;0.9966125;0.002371567;0.002902405;-0.02512534;0.02297974;0.07896423;0.9965973;0;1.344321;2.604615;17.51666;0;1;0;0;0.2579733;1.29114;3.730813;-0.01101855;0.02784445;-0.01159973;0.9994842;
60.84454;-0.0313017;0.00186998;-0.02522022;0.02088928;0.0809021;0.9964905;0.03120284;0.003776856;-0.02504312;0.02552795;0.0765686;0.9967346;0.0008866425;0.002851975;-0.02512901;0.02326965;0.07867432;0.9966278;0;1.344321;2.604615;17.51666;0;1;0;0;0.257937;1.291096;3.730815;-0.01094551;0.02761381;-0.0115054;0.9994925;
60.85647;-0.0313017;0.00186998;-0.02522022;0.02105713;0.08190918;0.9964142;0.03120334;0.003776444;-0.02504263;0.0254364;0.0766449;0.9967194;0.0005826111;0.002842484;-0.02512964;0.02328491;0.07922363;0.996582;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578804;1.291081;3.730843;-0.01102426;0.02732805;-0.01141808;0.9995005;
60.86661;-0.0313017;0.00186998;-0.02522022;0.02134705;0.08192444;0.9963989;0.03120549;0.003765411;-0.02504263;0.02558899;0.07791138;0.9966278;0.0000937195;0.002822006;-0.02513103;0.02348328;0.07991028;0.996521;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578505;1.291102;3.730834;-0.01110865;0.02711378;-0.01128864;0.9995069;
60.87838;-0.0313017;0.00186998;-0.02522228;0.02256775;0.08129883;0.9964294;0.03120766;0.003764481;-0.02504263;0.025177;0.07661438;0.9967346;0.0000160828;0.002819138;-0.02513228;0.02388;0.07894897;0.996582;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578068;1.291098;3.730849;-0.01107596;0.02693245;-0.01133152;0.9995117;
60.89102;-0.03130077;0.00186998;-0.02522228;0.0223999;0.08036804;0.9965057;0.03121051;0.003759461;-0.02504238;0.02462769;0.07717896;0.9967041;0.0000166779;0.00281659;-0.02513214;0.02351379;0.07876587;0.9966125;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578122;1.291065;3.730854;-0.01105725;0.02675685;-0.01157696;0.9995137;
60.90213;-0.03129869;0.001871887;-0.02523937;0.0224762;0.08070374;0.9964752;0.03121707;0.003757477;-0.0250408;0.02708435;0.07621765;0.9967194;0.0004636078;0.002829895;-0.02513849;0.02482605;0.07841492;0.9965973;0;1.344321;2.604615;17.51666;0;1;0;0;0.2577846;1.291059;3.730874;-0.01090477;0.02665774;-0.01178431;0.9995157;
60.91437;-0.03129601;0.001880692;-0.0252695;0.02293396;0.08071899;0.99646;0.03122019;0.003756943;-0.02501343;0.02772522;0.07440186;0.9968414;0.0008352204;0.002845032;-0.0251379;0.02539063;0.07746887;0.9966583;0;1.344321;2.604615;17.51666;0;1;0;0;0.2577949;1.291028;3.730892;-0.01069088;0.02656858;-0.01214445;0.9995161;
60.92637;-0.03129193;0.001891464;-0.02531572;0.0231781;0.07963562;0.9965515;0.03123222;0.003742264;-0.02499489;0.02629089;0.07635498;0.9967194;0.002994843;0.002906403;-0.02513979;0.02488708;0.07783508;0.9966431;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578316;1.290965;3.730859;-0.01029618;0.0264207;-0.01280198;0.999516;
60.93761;-0.03128948;0.001894943;-0.02532833;0.02304077;0.07958984;0.9965515;0.03123628;0.003727616;-0.02497467;0.02612305;0.07772827;0.9966278;0.003876953;0.00292569;-0.02512941;0.02478027;0.07853699;0.9965973;0;1.344321;2.604615;17.51666;0;1;0;0;0.2578874;1.290917;3.73084;-0.01020975;0.02652139;-0.0128366;0.9995137;
60.94838;-0.03128893;0.001896744;-0.02533603;0.02470398;0.07965088;0.9965057;0.03123744;0.003699509;-0.02490192;0.02752686;0.07987976;0.9964142;0.002458481;0.002869751;-0.02510173;0.02622986;0.07978821;0.99646;0;1.344321;2.604615;17.51666;0;1;0;0;0.2579238;1.290886;3.730795;-0.01014926;0.02663469;-0.01292754;0.9995101;
60.96118;-0.03128592;0.001899353;-0.02533913;0.02566528;0.07901001;0.9965363;0.03124281;0.003663773;-0.02482745;0.02778625;0.08403015;0.9960632;-0.006361481;0.002602661;-0.02513518;0.02650452;0.08100891;0.9963531;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580095;1.290908;3.730766;-0.01016215;0.02684343;-0.01277387;0.9995064;
60.97184;-0.03128513;0.001900955;-0.02534076;0.02568054;0.07780457;0.9966278;0.0312451;0.003662796;-0.02478449;0.02752686;0.08224487;0.9962158;-0.01390309;0.002390717;-0.02518613;0.02619934;0.07904053;0.996521;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580629;1.290916;3.730748;-0.01026345;0.02696723;-0.01258449;0.9995044;
60.98286;-0.03128334;0.00190126;-0.02538843;0.0254364;0.07940674;0.9965057;0.03124927;0.003657913;-0.02477719;0.02787781;0.08326721;0.9961243;-0.0171377;0.00229863;-0.02525015;0.02600098;0.08029175;0.9964294;0;1.344321;2.604615;17.51666;0;1;0;0;0.2580919;1.290864;3.730744;-0.01046086;0.02719567;-0.01238836;0.9994987;
60.99361;-0.03127603;0.001910751;-0.02542552;0.02392578;0.07891846;0.996582;0.03126746;0.003656952;-0.02475932;0.02702332;0.08251953;0.9962158;-0.01583528;0.002341858;-0.02526105;0.02468872;0.07980347;0.9964905;0;1.344321;2.604615;17.51666;0;1;0;0;0.2581609;1.290856;3.730703;-0.01061384;0.02743114;-0.01225992;0.9994922;
61.00469;-0.03127603;0.001910751;-0.02542552;0.02381897;0.07899475;0.996582;0.03126746;0.003653412;-0.02475699;0.02694702;0.0831604;0.99617;-0.0124451;0.00243544;-0.02522424;0.02476501;0.08024597;0.99646;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582211;1.290859;3.730668;-0.01069506;0.02756447;-0.012249;0.9994878;
61.01671;-0.03127603;0.001910751;-0.02542552;0.02374268;0.07891846;0.9965973;0.03126746;0.003653412;-0.02475699;0.02694702;0.0836792;0.9961243;-0.007126877;0.002583618;-0.02516739;0.02497864;0.08074951;0.9964142;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582987;1.290854;3.730606;-0.01097196;0.02783114;-0.01230648;0.9994767;
61.02834;-0.03127603;0.001910751;-0.02542552;0.02449036;0.0789032;0.9965668;0.03126746;0.003653412;-0.02475699;0.02702332;0.08360291;0.9961243;0.001460465;0.002822891;-0.02507561;0.02581787;0.08137512;0.9963379;0;1.344321;2.604615;17.51666;0;1;0;0;0.2582505;1.290836;3.730527;-0.01109876;0.02789509;-0.0122627;0.999474;
61.0388;-0.03127603;0.001910751;-0.02542552;0.02374268;0.07865906;0.9966125;0.03126746;0.003656952;-0.02475699;0.02703857;0.08291626;0.9961853;0.002765122;0.002861176;-0.02506166;0.02554321;0.08097839;0.9963837;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583057;1.290797;3.730503;-0.01110404;0.02795969;-0.01223114;0.9994726;
61.04998;-0.03127603;0.001910751;-0.02542552;0.02374268;0.07780457;0.9966736;0.03126746;0.003658234;-0.02475932;0.02601624;0.08233643;0.9962616;0.0004368897;0.002796814;-0.02508772;0.02490234;0.08009338;0.9964752;0;1.344321;2.604615;17.51666;0;1;0;0;0.2583521;1.290754;3.730478;-0.01100744;0.02811557;-0.01222707;0.9994693;
61.06236;-0.03128107;0.001895599;-0.02537229;0.02487183;0.07821655;0.9966125;0.03126657;0.003658417;-0.02476036;0.02586365;0.08232117;0.9962616;0.001273621;0.002813111;-0.02505379;0.02539063;0.08035278;0.9964294;0;1.344321;2.604615;17.51666;0;1;0;0;0.2584144;1.290698;3.730434;-0.01085593;0.02817357;-0.01218066;0.9994699;
61.07388;-0.03128804;0.001885239;-0.02532695;0.02497864;0.07797241;0.9966278;0.0312627;0.003663773;-0.02477095;0.02659607;0.08172607;0.9962921;0.00399495;0.002888458;-0.02501332;0.02589417;0.08007813;0.9964447;0;1.344321;2.604615;17.51666;0;1;0;0;0.258485;1.290779;3.730486;-0.01075666;0.02820648;-0.01208255;0.9994712;
65.0551;-0.03201239;0.00172023;-0.02613886;-0.09100342;0.0244751;0.9955444;0.03053932;0.003382279;-0.02545525;-0.1117401;0.02854919;0.9933167;0.01593298;0.002994171;-0.02561487;-0.1069031;0.02760315;0.9938812;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2482371;1.288332;3.735098;0.000673905;-0.02264316;-0.01425931;0.9996418;
65.06693;-0.03201209;0.001719223;-0.02613503;-0.09138489;0.02146912;0.995575;0.03053833;0.00337265;-0.02545149;-0.1114044;0.02880859;0.9933472;0.01708002;0.003016892;-0.02559856;-0.1071014;0.02723694;0.993866;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2482649;1.288297;3.735151;0.0008137785;-0.02252439;-0.0143639;0.9996427;
65.0791;-0.03201209;0.001719223;-0.02613503;-0.09162903;0.02062988;0.995575;0.03053781;0.003371674;-0.02545149;-0.1118927;0.02862549;0.9933014;0.01470976;0.002953522;-0.02562445;-0.1067657;0.02659607;0.993927;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2483085;1.288257;3.735197;0.00109807;-0.02245948;-0.01440624;0.9996434;
65.0912;-0.03201209;0.001719223;-0.02613503;-0.09164429;0.02062988;0.995575;0.0305378;0.003371018;-0.02545149;-0.1118774;0.02842712;0.9933014;0.01002243;0.002829254;-0.02567567;-0.1052551;0.02587891;0.9940948;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2483414;1.288128;3.735316;0.001581896;-0.02226207;-0.01448849;0.999646;
65.10281;-0.03201239;0.001719223;-0.02613503;-0.09158325;0.01971436;0.9955902;0.03053685;0.003354538;-0.02545314;-0.1131439;0.03094482;0.9930878;0.002015152;0.002608856;-0.02576407;-0.1033173;0.02583313;0.9943085;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.248376;1.288124;3.735358;0.001773279;-0.02227641;-0.0145805;0.9996439;
65.11355;-0.03201256;0.001713654;-0.02612712;-0.09306335;0.02035522;0.9954376;0.03053577;0.003353165;-0.02545415;-0.1136932;0.03125;0.9930115;-0.0003191071;0.002544388;-0.02578612;-0.1035156;0.02587891;0.994278;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2484072;1.288089;3.735393;0.002022881;-0.02218002;-0.01466933;0.9996442;
65.12488;-0.03202068;0.001713654;-0.02614121;-0.09202576;0.02047729;0.9955444;0.03053545;0.003352646;-0.02545525;-0.1138153;0.03092957;0.9930115;-0.0004881745;0.00253981;-0.02579543;-0.1030121;0.02575684;0.994339;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2484545;1.288015;3.735448;0.002277292;-0.02210591;-0.01470803;0.9996448;
65.13615;-0.03202463;0.001719223;-0.02615239;-0.09176636;0.01960754;0.995575;0.03053467;0.003352646;-0.02548016;-0.1138153;0.03181458;0.992981;-0.0005218658;0.002541763;-0.02581387;-0.1028748;0.02575684;0.9943542;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2484215;1.287993;3.735473;0.002558019;-0.02198521;-0.0148433;0.9996449;
65.14877;-0.03203015;0.001719223;-0.02619966;-0.09072876;0.02113342;0.995636;0.03053337;0.003352646;-0.02548627;-0.1135559;0.03143311;0.9930267;-0.0001517792;0.002551514;-0.02583617;-0.1023712;0.02638245;0.9943848;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2484338;1.287931;3.735585;0.002796147;-0.02200111;-0.01506207;0.9996406;
65.16158;-0.03203275;0.001810669;-0.02658512;-0.09008789;0.02275085;0.9956665;0.03052962;0.003352646;-0.02552841;-0.1140594;0.03337097;0.9929047;0.02010535;0.003095719;-0.02570448;-0.1100769;0.03161621;0.9934082;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2484646;1.287905;3.735641;0.003107257;-0.02191018;-0.01516687;0.9996401;
65.173;-0.03203288;0.001812668;-0.02658576;-0.09065247;0.02249146;0.9956207;0.03052866;0.003353165;-0.02553299;-0.1142883;0.0327301;0.9929047;0.02763916;0.003282013;-0.02558162;-0.113205;0.03225708;0.993042;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.248491;1.287814;3.735721;0.003303878;-0.02184526;-0.01536894;0.9996377;
65.18462;-0.03203323;0.00183548;-0.02662583;-0.09066772;0.01893616;0.995697;0.03052361;0.003353729;-0.02556075;-0.1140442;0.03378296;0.9928894;0.02996315;0.003340119;-0.0255703;-0.1138306;0.03366089;0.9929199;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2485244;1.287745;3.735781;0.003535472;-0.02194321;-0.01546708;0.9996333;
65.19718;-0.03204137;0.00183548;-0.02662583;-0.08946228;0.01998901;0.9957886;0.03052118;0.003354523;-0.02556169;-0.1139374;0.03382874;0.9929047;0.03006885;0.003343537;-0.02556938;-0.1137543;0.03372192;0.9929199;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2485836;1.287684;3.735783;0.00372855;-0.02187598;-0.01553784;0.999633;
65.21021;-0.03206297;0.001889542;-0.02699588;-0.08592224;0.0284729;0.9958801;0.03051572;0.00336145;-0.02557065;-0.1138763;0.03297424;0.9929352;0.03013611;0.003352524;-0.0255793;-0.1137085;0.03295898;0.9929657;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2486073;1.28767;3.735784;0.00398694;-0.02183358;-0.01571204;0.9996302;
65.22196;-0.032066;0.001889542;-0.02699588;-0.08479309;0.02871704;0.9959717;0.03051212;0.003369736;-0.02559078;-0.1133118;0.03234863;0.9930267;0.03012619;0.003360611;-0.02559944;-0.1131439;0.03231812;0.993042;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2486668;1.287595;3.735832;0.004199788;-0.02188347;-0.0157662;0.9996274;
65.2347;-0.032066;0.001889542;-0.02699588;-0.08526611;0.02937317;0.9959106;0.03051021;0.003373108;-0.02560184;-0.1141815;0.03289795;0.9929047;0.02998958;0.003360764;-0.02561343;-0.1139374;0.03286743;0.9929352;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2486906;1.287591;3.735958;0.004404388;-0.02190711;-0.01587276;0.9996244;
65.24623;-0.032066;0.001889542;-0.02699588;-0.08522034;0.0295105;0.9959106;0.03050734;0.003374069;-0.02560356;-0.1147919;0.03305054;0.9928284;0.02978821;0.00335701;-0.02561957;-0.1144562;0.03300476;0.9928741;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2487572;1.287447;3.736177;0.004944347;-0.02202917;-0.01616133;0.9996145;
65.25871;-0.032066;0.001889542;-0.02699588;-0.08766174;0.0296936;0.995697;0.03050269;0.003374832;-0.02563292;-0.1141205;0.0344696;0.9928589;0.02489447;0.003241699;-0.02575508;-0.1117554;0.03404236;0.9931488;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2487483;1.287472;3.736158;0.004821263;-0.0220217;-0.01609228;0.9996163;
65.26987;-0.032066;0.001845078;-0.02684931;-0.08811951;0.03106689;0.9956207;0.0305015;0.003377075;-0.02563834;-0.1140289;0.03427124;0.9928741;0.01693874;0.003044983;-0.02590084;-0.1084137;0.03358459;0.9935303;0;-0.5467275;1.422911;9.300322;0;0.9829338;-0.1839596;0;0.2488016;1.287464;3.736209;0.004983738;-0.02210431;-0.01609201;0.9996138;
